Year (coverage),Source Folder,Source File,Area,Risk-assessed Population,With history of smoking (Female),With history of smoking (Male),Binge Drinkers (Female),Binge Drinkers (Male),With Insufficient Physical Activity (Female),With Insufficient Physical Activity (Male),Consumed Unhealthy Diet (Female),Consumed Unhealthy Diet (Male),Overweight (Female),Overweight (Male),Obese (Female),Obese (Male)
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1718,Laguna,10885,428,0,585,302,0,0,0,0,0,660,64,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1719,Surigao del Sur,12760,32,1802,1055,550,1702,606,140,84,669,0,0,151
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1720,Dinagat Islands,1716,33,39,39,84,25,20,0,51,199,42,3,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1721,City of Angeles,5396,0,470,0,169,8,121,0,54,203,0,80,63
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1722,Palawan,9550,562,678,234,498,687,376,143,441,445,0,0,18
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1723,Basilan,10470,667,949,38,31,0,297,169,222,10470,271,5,36
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1724,Zamboanga Sibugay,10072,365,918,0,855,210,50,78,0,263,101,149,19
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1725,Eastern Samar,11997,0,108,24,0,79,0,0,0,938,0,0,151
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1726,Camiguin,786,17,1,3,67,10,0,2,2,0,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1727,City of Malabon,7767,128,202,733,3,0,65,36,0,44,33,15,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1728,Region 1,1,0,0,0,0,0,0,0,0,0,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1729,Quezon,18059,1299,139,255,32,902,159,582,905,1879,1979,184,1197
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1730,Albay,10132,94,167,0,331,164,0,709,21,97,0,148,92
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1731,Camarines Sur,24800,449,2142,716,0,2075,72,4023,1364,1409,1588,346,487
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1732,Quirino,6381,110,0,95,94,0,136,406,378,279,169,174,59
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1733,Misamis Occidental,8374,78,5,323,404,79,138,92,210,79,15,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1734,City of Angeles,6070,0,495,0,405,263,116,20,204,374,68,76,21
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1735,City of Cotabato,1,1,0,0,0,0,0,0,0,1,1,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1736,Batanes,1105,16,16,0,7,0,0,115,40,163,11,13,24
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1737,Bukidnon,9940,173,17,99,1194,0,20,496,63,348,36,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1738,City of Valenzuela,10964,0,0,2,0,0,0,164,0,0,224,243,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1739,Davao del Sur,9330,82,0,27,631,1045,1984,26,827,716,0,81,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1740,Biliran,1648,16,0,13,136,0,17,191,3,142,0,1,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1741,Quirino,6584,89,324,0,0,364,403,431,404,76,153,0,150
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1742,Batangas,30504,9,0,1037,6061,0,2015,0,400,3066,2424,0,143
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1743,City of Bacolod,3927,78,1,57,430,0,0,43,0,259,0,0,74
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1744,Guimaras,35912,323,818,97,251,0,0,670,967,213,0,1616,208
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1745,City of Makati,11369,62,481,333,0,0,888,72,631,43,739,37,31
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1746,Aurora,2111,43,148,95,195,0,155,0,202,109,109,15,24
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1747,CAR,48285,1058,2996,965,922,0,0,0,0,600,4287,515,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1748,Mountain Province,7042,70,262,0,463,0,0,74,0,335,92,293,551
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1749,Misamis Oriental,7115,54,0,155,3079,46,0,0,0,349,149,189,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1750,Palawan,9277,365,579,156,457,634,221,21,114,268,329,82,1
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1751,City of Iloilo,9629,99,11,0,157,371,0,34,0,182,2,0,148
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1752,Agusan del Sur,8762,279,817,0,363,491,0,78,0,37,408,172,92
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1753,Southern Leyte,18710,0,0,346,0,0,309,17,0,1234,383,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1754,Kalinga,11138,135,0,215,1415,0,122,25,117,934,774,1475,474
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1755,Negros Oriental,6493,21,478,336,1008,243,438,0,76,0,17,201,97
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1756,Masbate,4282,388,33,494,608,4,0,10,0,24,117,46,107
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1757,Nueva Ecija,53487,0,4784,0,2181,897,795,694,937,535,603,395,1087
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1758,Laguna,16845,495,1218,1435,0,1539,262,1336,61,2854,1334,543,1291
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1759,City of Navotas,3116,97,202,54,204,363,0,461,108,853,379,383,171
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1760,Lanao del Sur,23175,761,23175,0,359,213,23175,20769,0,46,703,572,23175
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1761,Bukidnon,19363,483,265,949,1303,1458,1129,241,0,1098,27,314,262
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1762,City of Naga,7920,35,486,69,74,620,0,235,440,96,0,227,30
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1763,Surigao del Sur,12242,466,924,141,44,0,850,653,685,0,499,438,52
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1764,Maguindanao del Norte,3470,33,3470,0,39,44,0,11,16,46,83,0,38
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1765,Lanao del Norte,12146,225,0,0,52,665,0,643,459,159,137,127,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1766,Sarangani,6246,124,607,79,208,138,16,33,0,170,30,0,211
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1767,Misamis Oriental,12227,264,0,41,828,0,0,7,0,0,83,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1768,Batangas,56522,0,2195,1188,17397,1871,116,0,873,5122,0,5738,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1769,Ilocos Sur,24393,307,259,299,389,0,192,366,0,2806,1504,196,48
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1770,Misamis Occidental,13673,0,0,513,852,26,152,111,99,203,71,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1771,City of Dagupan,2110,34,105,23,13,16,11,0,20,0,39,0,6
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1772,Davao Oriental,14013,605,1700,450,2543,3533,0,3929,3791,0,296,329,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1773,City of Dagupan,9333,189,581,110,10,66,0,197,0,0,264,191,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1774,City of Dagupan,3600,111,0,106,151,30,0,0,0,81,90,19,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1775,Zamboanga Sibugay,10728,319,1009,93,929,465,0,376,283,571,239,189,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1776,Camiguin,7634,0,36,16,691,0,0,169,0,26,117,0,9
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1777,Lanao del Sur,16872,150,1129,0,0,13944,14267,472,259,14635,15626,124,153
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1778,Aklan,5217,57,0,265,558,0,568,726,509,6,29,232,22
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1779,City of General Santos,3726,21,0,0,80,0,0,228,0,202,144,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1780,Nueva Ecija,46318,707,943,1722,4572,1139,0,1833,170,1276,2658,669,1055
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1781,City of Olongapo,6468,30,0,140,140,13,0,44,0,289,0,103,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1782,City of Makati,10469,41,450,0,0,0,0,538,276,331,1962,1402,838
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1783,City of Iloilo,13999,130,133,249,177,31,508,0,0,0,229,277,107
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1784,City of Puerto Princesa,1080,61,0,37,70,0,4,0,0,6,227,163,11
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1785,Abra,8873,0,0,289,759,0,42,0,32,793,715,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1786,City of Dagupan,7661,110,365,79,245,0,0,0,26,184,30,0,50
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1787,City of Isabela,1710,0,240,29,32,4,0,184,136,27,165,6,17
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1788,Pangasinan,18571,838,1683,369,98,144,0,157,0,0,1513,99,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1789,Davao Occidental,4368,202,0,201,641,936,716,809,528,25,426,0,18
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1790,City of General Santos,10698,129,209,0,0,621,750,0,0,859,420,892,567
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1791,Oriental Mindoro,11487,276,1819,0,904,384,116,324,135,653,36,1119,725
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1792,City of Bacolod,2323,10,71,27,261,8,3,0,0,399,140,4,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1793,City of Parañaque,5093,9,17,77,64,94,141,0,0,106,84,14,59
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1794,NIR,49532,0,0,204,0,0,0,208,181,3435,0,368,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1795,Catanduanes,14659,354,0,1359,1024,0,552,0,71,975,3702,476,7
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1796,Antique,13408,145,767,0,472,574,139,55,0,335,185,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1797,Camiguin,921,2,15,17,93,0,1,0,19,11,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1798,Davao Occidental,3439,62,29,65,556,712,518,752,586,472,390,18,7
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1799,Pangasinan,44002,42590,4115,2185,5409,189,38,273,0,2022,37583,24,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1800,City of Mandaue,12764,245,0,148,711,62,54,0,0,211,0,175,176
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1801,City of Manila,31190,135,0,0,436,34,154,1097,492,0,731,438,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1802,Occidental Mindoro,4887,124,859,31,438,231,421,235,158,80,0,17,79
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1803,Quezon,9636,220,1727,0,175,0,195,240,441,1363,872,0,124
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1804,Cebu,23958,919,0,0,3437,0,1254,577,1041,1074,556,177,1333
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1805,Biliran,1986,37,0,91,171,163,32,33,146,0,0,30,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1806,La Union,20498,228,0,413,1726,0,0,0,164,409,1476,102,276
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1807,Bulacan,180399,0,10451,720,15431,9458,520,7640,3463,17580,1305,0,5062
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1808,Region 12,1,0,1,0,0,0,0,0,0,0,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1809,City of Baguio,9656,112,173,92,327,24,0,0,0,662,673,25,2269
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1810,Eastern Samar,16411,0,0,191,0,273,158,102,17,0,257,0,263
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1811,Region 9,40737,1424,2846,0,2542,2477,440,264,0,259,969,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1812,Pasay City,3960,64,56,10,0,119,30,191,0,0,12,114,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1813,Tawi-Tawi,878,0,811,0,0,199,14,878,878,55,878,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1814,City of Butuan,3833,26,246,160,236,42,85,0,9,12,304,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1815,Davao Occidental,6960,281,986,74,77,415,600,1406,1281,1474,312,18,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1816,Pasay City,9194,0,0,106,0,42,0,144,10,97,116,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1817,Quezon,5697,409,389,268,64,0,586,183,15,766,241,749,67
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1818,Benguet,12930,0,277,194,686,93,0,0,0,645,0,2434,16
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1819,Ormoc City,4997,0,188,0,150,39,5,0,11,356,63,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1820,Davao Oriental,11694,0,1315,0,1888,1573,1245,3024,1709,0,0,16,245
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1821,Cagayan,25390,185,2587,550,3906,1070,0,3162,1722,864,777,129,563
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1822,Aurora,6860,0,250,280,16,159,0,1044,668,265,207,330,27
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1823,Region 2,272261,11283,23978,7682,19883,18392,20320,4409,14322,1391,11429,5463,1619
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1824,Tarlac,8782,211,603,193,298,0,0,192,0,63,90,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1825,Sorsogon,26916,128,2773,292,2119,408,485,424,101,221,2867,0,15
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1826,Zamboanga Sibugay,9746,235,0,0,795,0,0,153,338,233,60,57,48
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1827,Batangas,61782,511,4136,0,1016,3581,0,0,372,5492,3813,6946,6094
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1828,Capiz,26227,329,1895,0,142,1401,172,0,36,0,299,0,542
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1829,Southern Leyte,26917,0,347,397,379,0,0,40,0,1162,0,40,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1830,Pampanga,52532,690,2440,338,0,1832,2023,2545,1205,1092,956,131,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1831,NCR,201467,2096,2239,970,2848,3062,0,0,0,0,9342,1163,4408
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1832,City of Lapu-Lapu,7609,36,0,1072,0,38,0,961,989,3894,1918,0,245
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1833,Capiz,11242,0,9,69,147,729,83,879,215,57,208,407,91
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1834,Misamis Occidental,7952,0,8,48,258,0,14,47,0,1,0,0,36
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1835,Surigao del Norte,12169,0,0,273,720,2136,1133,0,16,734,0,143,139
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1836,Biliran,1673,14,80,72,0,172,97,21,0,9,86,5,18
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1837,Quezon,12713,785,1891,513,2024,0,226,819,655,1278,1440,940,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1838,Pasay City,5053,20,36,2,2,31,105,132,103,0,70,70,56
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1839,City of Baguio,8550,63,171,125,4,0,0,91,0,2216,36,4,269
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1840,City of Valenzuela,11073,132,8,107,0,0,0,0,21,288,0,1,32
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1841,City of Manila,38118,320,158,0,1041,0,296,640,375,368,313,0,574
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1842,City of Davao,22945,979,441,1455,1194,1602,1500,4761,0,267,2776,152,56
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1843,Siquijor,2070,43,164,112,147,4,8,25,2,47,99,0,27
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1844,Romblon,895,145,36,29,0,12,0,53,27,132,60,81,19
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1845,Caraga,1,0,0,0,0,0,0,0,0,0,0,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1846,Tarlac,50063,2405,1814,330,711,536,0,1167,30,443,1755,468,460
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1847,Lanao del Norte,5181,88,94,152,306,0,0,0,0,70,0,0,26
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1848,Ilocos Norte,17651,425,253,0,351,0,0,0,78,1162,36,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1849,City of Isabela,1512,49,162,33,97,6,45,186,103,212,151,40,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1850,Region 7,61530,0,11718,0,7792,6728,0,14405,4239,5602,1488,4148,585
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1851,City of Santiago,3889,142,367,17,36,281,317,217,225,236,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1852,Quezon,13359,299,2593,228,2138,725,120,512,626,1526,709,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1853,City of Iligan,3187,0,392,94,285,7,36,16,10,89,0,0,100
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1854,Nueva Ecija,113031,355,10825,2863,10349,1651,2120,1271,1397,5441,1134,1442,1837
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1855,Davao del Norte,12552,248,1022,646,0,3628,864,898,751,1233,1583,0,140
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1856,Region 5,1,0,0,0,0,0,0,0,0,0,0,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1857,City of Mandaluyong,4121,0,101,33,21,77,102,76,25,6,195,0,133
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1858,Antique,15075,542,697,24,0,109,42,0,160,383,230,37,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1859,Tarlac,11348,431,131,141,212,112,0,181,38,0,652,27,74
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1860,Davao de Oro,21304,367,0,950,894,1548,949,6628,0,337,84,2368,1050
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1861,Quezon City,11265,0,214,299,0,0,151,0,47,0,152,11,31
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1862,Davao Oriental,6905,259,384,558,994,8,51,0,1462,68,56,90,122
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1863,Northern Samar,4043,0,95,0,218,58,0,0,0,12,176,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1864,City of Lucena,2060,22,104,208,0,199,77,179,84,259,17,10,220
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1865,City of Parañaque,4341,1,12,33,14,0,18,0,0,40,17,0,69
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1866,Misamis Oriental,11021,0,1,1585,718,770,97,459,4,574,441,51,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1867,La Union,7526,242,162,131,554,84,94,56,0,61,711,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1868,City of Mandaue,3051,0,0,15,21,15,206,158,9,0,0,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1869,Misamis Oriental,10202,0,722,1754,54,100,3,84,150,0,240,296,136
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1870,Ifugao,5274,167,160,187,271,0,30,0,0,679,747,469,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1871,Biliran,1750,0,0,11,129,4,80,191,41,127,31,0,1
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1872,Region 8,63052,413,1754,2352,2950,60,0,0,1052,185,741,180,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1873,Kalinga,11430,62,16,125,222,96,0,0,8,442,1089,1020,1176
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1874,Eastern Samar,22413,139,912,187,1324,0,106,320,0,866,270,129,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1875,Dinagat Islands,1785,0,51,34,105,20,0,93,0,280,100,54,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1876,Surigao del Sur,20566,97,1472,1843,34,1760,852,1054,2117,0,1273,1084,23
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1877,Ifugao,8610,172,109,196,555,0,23,88,0,333,0,1019,54
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1878,Misamis Oriental,6686,0,753,30,401,429,0,91,0,325,0,55,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1879,City of General Santos,3112,0,0,3,0,165,100,25,7,25,22,0,707
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1880,Bohol,10225,1595,520,361,0,604,467,756,837,705,3103,285,1552
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1881,Davao Occidental,9693,424,0,411,594,0,1829,1521,2012,558,428,91,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1882,Region 3,606838,3084,10027,13271,0,25910,12270,0,7934,0,20961,1699,2693
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1883,Siquijor,9562,110,832,494,517,0,0,0,0,1151,108,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1884,City of Davao,36808,1620,2794,2389,3926,10996,8138,0,2322,2709,2111,46,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1885,Agusan del Norte,11908,103,0,428,705,707,522,1778,807,637,580,943,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1886,Cotabato,14353,390,303,90,646,0,133,0,0,365,254,439,158
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1887,La Union,22308,705,0,379,1530,245,449,185,0,340,1526,0,112
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1888,La Union,40108,993,1447,0,2326,803,0,0,695,4254,3806,0,264
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1889,Guimaras,8058,0,26,148,0,0,0,503,63,31,196,0,18
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1890,Cebu,34873,0,1703,1403,3295,0,2865,5924,1816,2250,1935,1311,404
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1891,Albay,10867,0,153,61,85,139,0,169,31,0,0,0,161
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1892,Region 4B,33672,997,5956,1452,0,0,122,651,1412,4408,311,706,1170
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1893,City of Santiago,4714,140,211,94,154,301,399,362,260,260,68,68,88
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1894,Marinduque,1523,12,16,0,31,2,0,0,12,11,11,28,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1895,Nueva Vizcaya,7028,63,0,108,0,160,365,254,132,0,173,140,38
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1896,Masbate,4414,57,56,383,960,0,0,2,438,941,538,120,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1897,Bulacan,78871,1896,4643,0,5551,54,1715,2040,2862,1091,3066,2097,1004
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1898,City of Cotabato,10456,31,10456,0,10456,875,0,59,511,86,34,60,699
